date,studio,location,program,day,demand,group
2021-09-29,44717,17,fullbody,3,23.0,fullbody-17
2021-10-01,44717,17,fullbody,5,23.0,fullbody-17
2021-10-02,44717,17,fullbody,5,25.0,fullbody-17
2021-10-03,44717,17,fullbody,7,23.0,fullbody-17
2021-10-04,44717,17,fullbody,1,24.0,fullbody-17
2021-10-05,44717,17,fullbody,2,23.0,fullbody-17
2021-10-06,44717,17,fullbody,3,24.333333333333332,fullbody-17
2021-10-07,44717,17,fullbody,4,25.0,fullbody-17
2021-10-08,44717,17,fullbody,4,25.0,fullbody-17
2021-10-14,44717,17,fullbody,4,25.0,fullbody-17
2021-10-27,44717,17,fullbody,3,23.0,fullbody-17
2021-10-31,44717,17,fullbody,7,18.0,fullbody-17
2021-11-01,44717,17,fullbody,1,24.333333333333332,fullbody-17
2021-11-03,44717,17,fullbody,3,23.0,fullbody-17
2021-11-05,44717,17,fullbody,5,23.0,fullbody-17
2021-11-07,44717,17,fullbody,7,23.0,fullbody-17
2021-11-10,44717,17,fullbody,3,23.0,fullbody-17
2021-11-25,44717,17,fullbody,4,23.0,fullbody-17
2021-12-01,44717,17,fullbody,3,23.0,fullbody-17
2021-12-02,44717,17,fullbody,4,23.0,fullbody-17
2021-12-03,44717,17,fullbody,5,24.5,fullbody-17
2021-12-05,44717,17,fullbody,7,23.0,fullbody-17
2021-12-06,44717,17,fullbody,1,24.333333333333332,fullbody-17
2021-12-07,44717,17,fullbody,2,23.0,fullbody-17
2021-12-11,44717,17,fullbody,6,23.0,fullbody-17
2021-12-15,44717,17,fullbody,3,20.5,fullbody-17
2021-12-16,44717,17,fullbody,4,23.0,fullbody-17
2021-12-21,44717,17,fullbody,2,18.0,fullbody-17
2021-12-24,44717,17,fullbody,5,21.4,fullbody-17
2021-12-25,44717,17,fullbody,6,21.0,fullbody-17
2021-12-28,44717,17,fullbody,2,18.0,fullbody-17
2021-12-29,44717,17,fullbody,3,23.0,fullbody-17
2021-12-31,44717,17,fullbody,5,21.0,fullbody-17
2022-01-01,44717,17,fullbody,6,21.285714285714285,fullbody-17
2022-01-02,44717,17,fullbody,7,21.333333333333332,fullbody-17
2022-01-03,44717,17,fullbody,1,24.0,fullbody-17
2022-01-04,44717,17,fullbody,2,24.5,fullbody-17
2022-01-05,44717,17,fullbody,2,25.0,fullbody-17
2022-01-06,44717,17,fullbody,4,24.2,fullbody-17
2022-01-07,44717,17,fullbody,4,24.2,fullbody-17
2022-01-08,44717,17,fullbody,6,24.0,fullbody-17
2022-01-09,44717,17,fullbody,7,23.5,fullbody-17
2022-01-11,44717,17,fullbody,2,23.0,fullbody-17
2022-01-12,44717,17,fullbody,3,23.0,fullbody-17
2022-01-13,44717,17,fullbody,4,23.0,fullbody-17
2022-01-14,44717,17,fullbody,5,23.666666666666668,fullbody-17
2022-01-15,44717,17,fullbody,5,23.0,fullbody-17
2022-01-16,44717,17,fullbody,7,23.0,fullbody-17
2022-01-18,44717,17,fullbody,2,24.0,fullbody-17
2022-01-19,44717,17,fullbody,3,23.0,fullbody-17
2022-01-20,44717,17,fullbody,4,23.0,fullbody-17
2022-01-25,44717,17,fullbody,2,23.0,fullbody-17
2022-02-01,44717,17,fullbody,2,23.5,fullbody-17
2022-02-02,44717,17,fullbody,3,23.0,fullbody-17
2022-02-03,44717,17,fullbody,4,23.0,fullbody-17
2022-02-04,44717,17,fullbody,5,23.0,fullbody-17
2022-02-05,44717,17,fullbody,6,23.0,fullbody-17
2022-02-06,44717,17,fullbody,7,23.0,fullbody-17
2022-02-08,44717,17,fullbody,2,18.0,fullbody-17
2022-02-13,44717,17,fullbody,7,23.0,fullbody-17
2022-02-20,44717,17,fullbody,7,23.0,fullbody-17
2022-02-25,44717,17,fullbody,5,23.0,fullbody-17
2022-03-01,44717,17,fullbody,2,21.333333333333332,fullbody-17
2022-03-02,44717,17,fullbody,3,21.0,fullbody-17
2022-03-03,44717,17,fullbody,4,23.0,fullbody-17
2022-03-04,44717,17,fullbody,5,25.0,fullbody-17
2022-03-05,44717,17,fullbody,6,23.0,fullbody-17
2022-03-06,44717,17,fullbody,7,8.0,fullbody-17
2022-03-19,44717,17,fullbody,6,23.0,fullbody-17
2022-04-01,44717,17,fullbody,5,23.4,fullbody-17
2022-04-02,44717,17,fullbody,6,23.0,fullbody-17
2022-04-03,44717,17,fullbody,7,23.0,fullbody-17
2022-04-05,44717,17,fullbody,2,24.0,fullbody-17
2022-04-06,44717,17,fullbody,3,23.0,fullbody-17
2022-04-07,44717,17,fullbody,4,23.0,fullbody-17
2022-04-08,44717,17,fullbody,5,25.0,fullbody-17
2022-04-29,44717,17,fullbody,5,23.0,fullbody-17
2022-05-11,44717,17,fullbody,3,23.0,fullbody-17
2022-05-12,44717,17,fullbody,4,23.0,fullbody-17
2022-05-13,44717,17,fullbody,5,25.0,fullbody-17
2022-05-14,44717,17,fullbody,6,23.0,fullbody-17
2022-05-15,44717,17,fullbody,7,23.0,fullbody-17
2022-05-16,44717,17,fullbody,4,23.0,fullbody-17
2022-05-17,44717,17,fullbody,2,23.0,fullbody-17
2022-05-18,44717,17,fullbody,3,23.0,fullbody-17
2022-05-30,44717,17,fullbody,1,23.0,fullbody-17
2022-06-05,44717,17,fullbody,7,23.0,fullbody-17
2022-06-06,44717,17,fullbody,1,23.0,fullbody-17
2022-06-07,44717,17,fullbody,2,23.0,fullbody-17
2022-06-13,44717,17,fullbody,1,23.0,fullbody-17
2022-06-27,44717,17,fullbody,1,23.0,fullbody-17
2022-07-04,44717,17,fullbody,1,23.0,fullbody-17
2022-07-07,44717,17,fullbody,4,23.0,fullbody-17
2022-07-09,44717,17,fullbody,6,23.0,fullbody-17
2022-07-11,44717,17,fullbody,4,23.0,fullbody-17
2022-07-13,44717,17,fullbody,3,23.0,fullbody-17
2022-07-18,44717,17,fullbody,1,23.0,fullbody-17
2022-08-07,44717,17,fullbody,7,23.0,fullbody-17
2022-08-09,44717,17,fullbody,2,23.0,fullbody-17
2022-08-19,44717,17,fullbody,5,23.0,fullbody-17
2022-08-24,44717,17,fullbody,3,23.0,fullbody-17
2022-08-25,44717,17,fullbody,4,23.0,fullbody-17
2022-08-29,44717,17,fullbody,1,23.0,fullbody-17
2022-09-02,44717,17,fullbody,5,23.0,fullbody-17
2022-09-05,44717,17,fullbody,1,23.0,fullbody-17
2022-09-12,44717,17,fullbody,1,23.0,fullbody-17
2022-10-01,44717,17,fullbody,6,23.0,fullbody-17
2022-10-02,44717,17,fullbody,7,23.0,fullbody-17
2022-10-03,44717,17,fullbody,1,23.0,fullbody-17
2022-10-04,44717,17,fullbody,2,18.0,fullbody-17
2022-10-05,44717,17,fullbody,3,23.0,fullbody-17
2022-10-09,44717,17,fullbody,7,23.0,fullbody-17
2022-10-18,44717,17,fullbody,2,23.0,fullbody-17
2022-11-04,44717,17,fullbody,5,23.0,fullbody-17
2022-11-24,44717,17,fullbody,4,23.0,fullbody-17
2022-11-25,44717,17,fullbody,5,23.0,fullbody-17
2022-12-01,44717,17,fullbody,4,23.0,fullbody-17
2022-12-02,44717,17,fullbody,5,23.0,fullbody-17
2022-12-03,44717,17,fullbody,6,23.0,fullbody-17
2022-12-04,44717,17,fullbody,7,23.0,fullbody-17
2022-12-05,44717,17,fullbody,4,23.0,fullbody-17
2022-12-06,44717,17,fullbody,2,21.333333333333332,fullbody-17
2022-12-07,44717,17,fullbody,3,23.0,fullbody-17
2022-12-09,44717,17,fullbody,5,25.0,fullbody-17
2022-12-14,44717,17,fullbody,3,0.0,fullbody-17
2022-12-22,44717,17,fullbody,5,23.0,fullbody-17
2022-12-25,44717,17,fullbody,7,23.0,fullbody-17
2022-12-31,44717,17,fullbody,6,23.0,fullbody-17
2023-01-01,44717,17,fullbody,7,23.0,fullbody-17
2023-01-02,44717,17,fullbody,1,23.0,fullbody-17
2023-01-03,44717,17,fullbody,2,20.5,fullbody-17
2023-01-05,44717,17,fullbody,4,23.0,fullbody-17
2023-01-06,44717,17,fullbody,5,23.5,fullbody-17
2023-01-07,44717,17,fullbody,6,23.0,fullbody-17
2023-01-08,44717,17,fullbody,7,23.0,fullbody-17
2023-01-11,44717,17,fullbody,3,23.0,fullbody-17
2023-01-13,44717,17,fullbody,5,23.0,fullbody-17
2023-01-17,44717,17,fullbody,2,23.0,fullbody-17
2023-01-18,44717,17,fullbody,3,23.0,fullbody-17
2023-01-19,44717,17,fullbody,4,23.0,fullbody-17
2023-01-20,44717,17,fullbody,5,23.0,fullbody-17
2023-01-24,44717,17,fullbody,2,8.0,fullbody-17
2023-02-02,44717,17,fullbody,4,25.0,fullbody-17
2023-02-04,44717,17,fullbody,6,0.0,fullbody-17
2023-03-02,44717,17,fullbody,4,25.0,fullbody-17
2023-03-03,44717,17,fullbody,5,25.0,fullbody-17
2023-03-04,44717,17,fullbody,6,25.0,fullbody-17
2023-03-06,44717,17,fullbody,1,25.0,fullbody-17
2023-03-07,44717,17,fullbody,2,25.0,fullbody-17
2023-03-09,44717,17,fullbody,4,25.0,fullbody-17
2023-03-10,44717,17,fullbody,5,24.0,fullbody-17
2023-03-11,44717,17,fullbody,6,23.0,fullbody-17
2023-03-13,44717,17,fullbody,4,23.0,fullbody-17
2023-03-14,44717,17,fullbody,2,23.0,fullbody-17
2023-04-02,44717,17,fullbody,7,24.0,fullbody-17
2023-04-03,44717,17,fullbody,5,24.666666666666668,fullbody-17
2023-04-05,44717,17,fullbody,3,24.0,fullbody-17
2023-04-06,44717,17,fullbody,4,23.0,fullbody-17
2023-04-07,44717,17,fullbody,5,23.666666666666668,fullbody-17
2023-04-12,44717,17,fullbody,3,25.0,fullbody-17
2023-04-15,44717,17,fullbody,6,1.0,fullbody-17
2023-04-16,44717,17,fullbody,7,25.0,fullbody-17
2023-05-03,44717,17,fullbody,3,24.333333333333332,fullbody-17
2023-05-04,44717,17,fullbody,4,21.8,fullbody-17
2023-05-05,44717,17,fullbody,5,19.0,fullbody-17
2023-05-06,44717,17,fullbody,6,23.0,fullbody-17
2023-05-07,44717,17,fullbody,7,23.666666666666668,fullbody-17
2023-05-08,44717,17,fullbody,1,19.0,fullbody-17
2023-05-11,44717,17,fullbody,4,19.0,fullbody-17
2023-05-18,44717,17,fullbody,4,19.0,fullbody-17
2023-05-23,44717,17,fullbody,2,19.0,fullbody-17
2023-06-01,44717,17,fullbody,4,23.0,fullbody-17
2023-06-04,44717,17,fullbody,7,23.666666666666668,fullbody-17
2023-06-05,44717,17,fullbody,1,23.0,fullbody-17
2023-06-06,44717,17,fullbody,2,23.0,fullbody-17
2023-06-11,44717,17,fullbody,7,23.666666666666668,fullbody-17
2023-07-01,44717,17,fullbody,6,23.285714285714285,fullbody-17
2023-07-02,44717,17,fullbody,7,23.4,fullbody-17
2023-07-03,44717,17,fullbody,1,23.11764705882353,fullbody-17
2023-07-04,44717,17,fullbody,2,22.88888888888889,fullbody-17
2023-07-05,44717,17,fullbody,3,23.2,fullbody-17
2023-07-06,44717,17,fullbody,4,23.181818181818183,fullbody-17
2023-07-07,44717,17,fullbody,4,23.666666666666668,fullbody-17
2023-07-08,44717,17,fullbody,5,25.0,fullbody-17
2023-07-11,44717,17,fullbody,2,23.0,fullbody-17
2023-08-01,44717,17,fullbody,2,23.0,fullbody-17
2023-08-02,44717,17,fullbody,3,23.285714285714285,fullbody-17
2023-08-03,44717,17,fullbody,4,23.0,fullbody-17
2023-08-04,44717,17,fullbody,5,23.666666666666668,fullbody-17
2023-08-06,44717,17,fullbody,7,23.0,fullbody-17
2023-08-07,44717,17,fullbody,1,23.0,fullbody-17
2023-08-08,44717,17,fullbody,4,23.0,fullbody-17
2023-08-10,44717,17,fullbody,4,23.0,fullbody-17
2023-08-11,44717,17,fullbody,5,0.0,fullbody-17
2023-08-24,44717,17,fullbody,4,23.0,fullbody-17
2023-08-25,44717,17,fullbody,5,23.0,fullbody-17
2023-09-01,44717,17,fullbody,5,24.0,fullbody-17
2023-09-04,44717,17,fullbody,1,24.0,fullbody-17
2023-09-05,44717,17,fullbody,2,22.25,fullbody-17
2023-09-06,44717,17,fullbody,4,23.0,fullbody-17
2023-09-07,44717,17,fullbody,4,23.0,fullbody-17
2023-09-10,44717,17,fullbody,7,23.0,fullbody-17
2023-09-13,44717,17,fullbody,3,23.0,fullbody-17
2023-09-14,44717,17,fullbody,4,25.0,fullbody-17
2023-09-15,44717,17,fullbody,5,23.0,fullbody-17
2021-03-04,44717,17,armsabs,3,19.0,armsabs-17
2021-03-07,44717,17,armsabs,7,15.0,armsabs-17
2021-12-19,44717,17,armsabs,7,23.0,armsabs-17
2022-05-04,44717,17,armsabs,3,23.0,armsabs-17
2023-01-03,44717,17,armsabs,2,23.0,armsabs-17
2023-01-04,44717,17,armsabs,3,23.0,armsabs-17
2023-01-22,44717,17,armsabs,7,23.0,armsabs-17
2023-07-02,44717,17,armsabs,7,23.0,armsabs-17
2023-07-04,44717,17,armsabs,2,23.0,armsabs-17
2023-07-05,44717,17,armsabs,3,23.0,armsabs-17
2019-06-15,44717,17,beginner,6,23.0,beginner-17
2019-11-07,44717,17,beginner,4,23.0,beginner-17
2019-12-02,44717,17,beginner,1,23.0,beginner-17
2023-07-06,44717,17,beginner,4,24.0,beginner-17
2023-07-07,44717,17,beginner,5,24.0,beginner-17
2023-08-03,44717,17,beginner,3,25.0,beginner-17
2023-09-07,44717,17,beginner,4,25.0,beginner-17
2019-09-04,44717,17,30minexpress,3,23.0,30minexpress-17
2019-09-05,44717,17,30minexpress,4,23.0,30minexpress-17
2019-09-12,44717,17,30minexpress,4,23.0,30minexpress-17
2019-09-21,44717,17,30minexpress,6,23.0,30minexpress-17
2019-10-01,44717,17,30minexpress,2,23.0,30minexpress-17
2019-10-03,44717,17,30minexpress,4,23.0,30minexpress-17
2019-10-14,44717,17,30minexpress,1,23.0,30minexpress-17
2019-10-15,44717,17,30minexpress,2,23.0,30minexpress-17
2019-10-16,44717,17,30minexpress,3,23.0,30minexpress-17
2019-10-17,44717,17,30minexpress,4,23.0,30minexpress-17
2019-11-27,44717,17,30minexpress,3,23.0,30minexpress-17
2019-11-28,44717,17,30minexpress,4,23.0,30minexpress-17
2019-12-03,44717,17,30minexpress,2,23.0,30minexpress-17
2019-12-06,44717,17,30minexpress,5,23.0,30minexpress-17
2019-12-26,44717,17,30minexpress,4,23.0,30minexpress-17
2020-01-02,44717,17,30minexpress,4,23.0,30minexpress-17
2020-01-06,44717,17,30minexpress,1,23.0,30minexpress-17
2020-09-01,44717,17,30minexpress,2,23.0,30minexpress-17
2020-09-02,44717,17,30minexpress,3,23.0,30minexpress-17
2020-09-08,44717,17,30minexpress,2,23.0,30minexpress-17
2020-09-09,44717,17,30minexpress,3,23.0,30minexpress-17
2020-09-15,44717,17,30minexpress,2,23.0,30minexpress-17
2020-09-16,44717,17,30minexpress,3,23.0,30minexpress-17
2020-12-15,44717,17,30minexpress,2,19.0,30minexpress-17
2020-12-18,44717,17,30minexpress,5,19.0,30minexpress-17
2021-05-31,44717,17,30minexpress,1,18.0,30minexpress-17
2021-10-04,44717,17,30minexpress,1,23.0,30minexpress-17
2022-01-03,44717,17,30minexpress,1,23.0,30minexpress-17
2022-04-06,44717,17,30minexpress,3,23.0,30minexpress-17
2022-05-30,44717,17,30minexpress,1,23.0,30minexpress-17
2022-07-05,44717,17,30minexpress,2,23.0,30minexpress-17
2022-07-06,44717,17,30minexpress,3,23.0,30minexpress-17
2023-05-22,44717,17,30minexpress,1,19.0,30minexpress-17
2023-07-01,44717,17,30minexpress,6,23.0,30minexpress-17
2023-07-03,44717,17,30minexpress,1,23.0,30minexpress-17
2023-07-04,44717,17,30minexpress,2,23.0,30minexpress-17
2023-07-05,44717,17,30minexpress,3,23.0,30minexpress-17
2023-07-06,44717,17,30minexpress,4,23.0,30minexpress-17
2023-07-07,44717,17,30minexpress,4,23.0,30minexpress-17
2023-07-08,44717,17,30minexpress,6,23.0,30minexpress-17
2023-07-12,44717,17,30minexpress,3,23.0,30minexpress-17
2023-08-07,44717,17,30minexpress,1,23.0,30minexpress-17
2023-08-11,44717,17,30minexpress,5,23.0,30minexpress-17
2023-09-06,44717,17,30minexpress,3,23.0,30minexpress-17
2020-03-08,44717,17,advanced,7,23.0,advanced-17
2020-03-21,44717,17,advanced,6,18.0,advanced-17
2020-07-04,44717,17,advanced,6,25.0,advanced-17
2020-12-25,44717,17,advanced,5,24.0,advanced-17
2021-01-01,44717,17,advanced,5,19.0,advanced-17
2021-01-09,44717,17,advanced,6,19.0,advanced-17
2021-01-15,44717,17,advanced,5,19.0,advanced-17
2021-01-23,44717,17,advanced,6,19.0,advanced-17
2021-01-30,44717,17,advanced,6,19.0,advanced-17
2021-01-31,44717,17,advanced,7,19.0,advanced-17
2021-02-14,44717,17,advanced,7,18.0,advanced-17
2021-03-07,44717,17,advanced,7,19.0,advanced-17
2021-03-18,44717,17,advanced,4,10.0,advanced-17
2021-03-27,44717,17,advanced,6,19.0,advanced-17
2021-04-10,44717,17,advanced,6,25.0,advanced-17
2021-04-11,44717,17,advanced,6,25.0,advanced-17
2021-04-18,44717,17,advanced,7,21.75,advanced-17
2021-04-19,44717,17,advanced,7,18.0,advanced-17
2021-05-22,44717,17,advanced,6,25.0,advanced-17
2021-06-06,44717,17,advanced,7,25.666666666666668,advanced-17
2021-06-13,44717,17,advanced,7,25.0,advanced-17
2021-07-04,44717,17,advanced,7,25.0,advanced-17
2021-07-18,44717,17,advanced,7,25.0,advanced-17
2021-08-21,44717,17,advanced,6,25.0,advanced-17
2021-09-06,44717,17,advanced,1,30.0,advanced-17
2021-10-31,44717,17,advanced,7,19.666666666666668,advanced-17
2021-11-25,44717,17,advanced,4,23.0,advanced-17
2022-02-04,44717,17,advanced,5,23.0,advanced-17
2022-02-13,44717,17,advanced,7,23.0,advanced-17
2022-03-08,44717,17,advanced,2,23.0,advanced-17
2022-04-24,44717,17,advanced,7,23.0,advanced-17
2022-05-30,44717,17,advanced,1,20.5,advanced-17
2022-06-05,44717,17,advanced,7,25.0,advanced-17
2022-09-18,44717,17,advanced,7,23.0,advanced-17
2022-11-01,44717,17,advanced,2,23.0,advanced-17
2022-11-24,44717,17,advanced,4,23.0,advanced-17
2022-12-31,44717,17,advanced,6,23.0,advanced-17
2023-01-01,44717,17,advanced,7,23.0,advanced-17
2023-01-21,44717,17,advanced,6,25.0,advanced-17
2023-02-25,44717,17,advanced,6,27.0,advanced-17
2023-05-07,44717,17,advanced,7,19.0,advanced-17
2023-05-29,44717,17,advanced,1,19.0,advanced-17
2023-07-04,44717,17,advanced,2,23.0,advanced-17
2023-08-04,44717,17,advanced,5,23.0,advanced-17
2023-08-12,44717,17,advanced,6,23.0,advanced-17
2023-08-26,44717,17,advanced,6,23.0,advanced-17
2023-08-29,44717,17,advanced,2,23.0,advanced-17
2019-05-06,44717,17,bunsguns,1,23.0,bunsguns-17
2019-06-03,44717,17,bunsguns,1,23.0,bunsguns-17
2019-07-01,44717,17,bunsguns,1,23.0,bunsguns-17
2019-07-04,44717,17,bunsguns,4,23.0,bunsguns-17
2019-08-05,44717,17,bunsguns,1,23.0,bunsguns-17
2019-11-06,44717,17,bunsguns,3,23.0,bunsguns-17
2020-01-09,44717,17,bunsguns,4,23.0,bunsguns-17
2020-06-20,44717,17,bunsguns,6,21.0,bunsguns-17
2020-07-15,44717,17,bunsguns,3,21.0,bunsguns-17
2020-07-22,44717,17,bunsguns,3,21.0,bunsguns-17
2020-08-05,44717,17,bunsguns,3,23.0,bunsguns-17
2020-08-26,44717,17,bunsguns,3,23.0,bunsguns-17
2020-09-04,44717,17,bunsguns,5,23.0,bunsguns-17
2020-09-14,44717,17,bunsguns,1,21.0,bunsguns-17
2020-11-10,44717,17,bunsguns,2,20.0,bunsguns-17
2020-12-15,44717,17,bunsguns,2,14.0,bunsguns-17
2020-12-18,44717,17,bunsguns,5,17.0,bunsguns-17
2020-12-19,44717,17,bunsguns,6,17.0,bunsguns-17
2020-12-31,44717,17,bunsguns,4,19.0,bunsguns-17
2021-01-05,44717,17,bunsguns,2,19.0,bunsguns-17
2021-01-07,44717,17,bunsguns,4,19.0,bunsguns-17
2021-01-08,44717,17,bunsguns,5,16.0,bunsguns-17
2021-02-01,44717,17,bunsguns,1,19.0,bunsguns-17
2021-02-02,44717,17,bunsguns,2,19.0,bunsguns-17
2021-03-01,44717,17,bunsguns,1,19.0,bunsguns-17
2021-03-02,44717,17,bunsguns,2,19.0,bunsguns-17
2021-03-04,44717,17,bunsguns,4,19.0,bunsguns-17
2021-04-01,44717,17,bunsguns,4,25.0,bunsguns-17
2021-04-02,44717,17,bunsguns,5,23.0,bunsguns-17
2021-04-03,44717,17,bunsguns,6,21.0,bunsguns-17
2021-04-05,44717,17,bunsguns,1,25.0,bunsguns-17
2021-04-06,44717,17,bunsguns,2,25.0,bunsguns-17
2021-05-07,44717,17,bunsguns,5,25.0,bunsguns-17
2021-06-03,44717,17,bunsguns,4,25.0,bunsguns-17
2021-06-04,44717,17,bunsguns,5,25.0,bunsguns-17
2021-06-07,44717,17,bunsguns,1,25.0,bunsguns-17
2021-07-04,44717,17,bunsguns,6,25.0,bunsguns-17
2021-07-06,44717,17,bunsguns,2,25.0,bunsguns-17
2021-07-08,44717,17,bunsguns,4,25.0,bunsguns-17
2021-07-10,44717,17,bunsguns,5,25.0,bunsguns-17
2021-08-05,44717,17,bunsguns,4,25.0,bunsguns-17
2021-09-02,44717,17,bunsguns,4,25.0,bunsguns-17
2021-10-01,44717,17,bunsguns,5,25.0,bunsguns-17
2021-10-04,44717,17,bunsguns,1,25.0,bunsguns-17
2021-12-07,44717,17,bunsguns,2,23.0,bunsguns-17
2022-01-10,44717,17,bunsguns,1,23.0,bunsguns-17
2022-02-03,44717,17,bunsguns,4,25.0,bunsguns-17
2022-02-04,44717,17,bunsguns,5,25.0,bunsguns-17
2022-03-12,44717,17,bunsguns,6,25.0,bunsguns-17
2022-07-09,44717,17,bunsguns,6,23.0,bunsguns-17
2022-10-04,44717,17,bunsguns,2,23.0,bunsguns-17
2023-01-19,44717,17,bunsguns,4,23.0,bunsguns-17
2023-02-03,44717,17,bunsguns,5,23.0,bunsguns-17
2023-07-01,44717,17,bunsguns,6,23.0,bunsguns-17
2023-07-03,44717,17,bunsguns,1,23.0,bunsguns-17
2023-07-06,44717,17,bunsguns,4,23.0,bunsguns-17
2023-07-07,44717,17,bunsguns,5,23.0,bunsguns-17
2023-09-06,44717,17,bunsguns,3,23.0,bunsguns-17
2021-01-17,44717,17,bunsabs,7,19.0,bunsabs-17
2021-03-03,44717,17,bunsabs,3,19.0,bunsabs-17
2021-03-04,44717,17,bunsabs,4,19.0,bunsabs-17
2021-03-05,44717,17,bunsabs,5,19.0,bunsabs-17
2021-04-01,44717,17,bunsabs,4,25.0,bunsabs-17
2021-04-02,44717,17,bunsabs,4,25.0,bunsabs-17
2021-05-06,44717,17,bunsabs,4,25.0,bunsabs-17
2019-05-24,44717,17,training,5,16.0,training-17
2019-05-25,44717,17,training,6,21.0,training-17
2019-05-26,44717,17,training,7,21.0,training-17
2019-08-14,44717,17,training,3,12.0,training-17
2019-08-15,44717,17,training,4,14.0,training-17
2019-08-16,44717,17,training,5,16.0,training-17
2019-08-17,44717,17,training,6,16.0,training-17
2019-08-19,44717,17,training,1,21.0,training-17
2019-08-20,44717,17,training,2,21.0,training-17
2019-08-22,44717,17,training,4,21.0,training-17
2019-10-14,44717,17,training,1,8.0,training-17
2019-10-17,44717,17,training,4,10.0,training-17
2019-10-19,44717,17,training,6,11.0,training-17
2019-10-20,44717,17,training,7,12.0,training-17
2019-10-21,44717,17,training,1,14.0,training-17
2019-10-23,44717,17,training,3,14.0,training-17
2019-10-25,44717,17,training,5,17.0,training-17
2019-10-26,44717,17,training,6,17.0,training-17
2020-02-24,44717,17,training,1,12.0,training-17
2020-02-25,44717,17,training,2,14.0,training-17
2020-02-26,44717,17,training,3,17.666666666666668,training-17
2020-02-27,44717,17,training,4,21.5,training-17
2020-02-28,44717,17,training,5,21.0,training-17
2020-02-29,44717,17,training,6,21.0,training-17
2020-06-15,44717,17,training,1,19.0,training-17
2020-07-07,44717,17,training,2,21.0,training-17
2020-07-09,44717,17,training,4,21.0,training-17
2020-08-01,44717,17,training,6,8.0,training-17
2020-08-02,44717,17,training,7,16.0,training-17
2020-08-03,44717,17,training,1,15.333333333333334,training-17
2020-08-04,44717,17,training,2,16.0,training-17
2020-08-06,44717,17,training,4,18.0,training-17
2020-08-08,44717,17,training,6,23.0,training-17
2020-08-09,44717,17,training,7,23.0,training-17
2020-08-16,44717,17,training,7,23.0,training-17
2020-09-14,44717,17,training,1,12.0,training-17
2020-09-15,44717,17,training,2,12.0,training-17
2020-09-16,44717,17,training,3,12.0,training-17
2020-09-17,44717,17,training,4,12.666666666666666,training-17
2020-09-18,44717,17,training,5,16.0,training-17
2020-09-19,44717,17,training,6,16.0,training-17
2020-09-20,44717,17,training,7,20.0,training-17
2020-09-21,44717,17,training,1,22.5,training-17
2020-09-23,44717,17,training,3,25.0,training-17
2020-12-03,44717,17,training,4,10.0,training-17
2020-12-04,44717,17,training,5,12.0,training-17
2020-12-06,44717,17,training,7,17.0,training-17
2021-02-08,44717,17,training,1,12.0,training-17
2021-02-09,44717,17,training,2,12.0,training-17
2021-02-10,44717,17,training,3,12.0,training-17
2021-02-12,44717,17,training,5,14.0,training-17
2021-02-13,44717,17,training,6,14.5,training-17
2021-02-14,44717,17,training,7,15.5,training-17
2021-02-15,44717,17,training,1,15.0,training-17
2021-02-16,44717,17,training,2,15.0,training-17
2021-02-17,44717,17,training,3,15.0,training-17
2021-03-15,44717,17,training,1,11.0,training-17
2021-03-17,44717,17,training,3,13.0,training-17
2021-03-18,44717,17,training,4,14.0,training-17
2021-03-19,44717,17,training,5,14.0,training-17
2021-06-27,44717,17,training,7,0.0,training-17
2021-07-14,44717,17,training,3,12.0,training-17
2021-07-15,44717,17,training,4,12.0,training-17
2021-07-16,44717,17,training,5,12.0,training-17
2021-07-17,44717,17,training,6,12.0,training-17
2021-07-18,44717,17,training,7,12.0,training-17
2021-07-19,44717,17,training,1,14.0,training-17
2021-07-20,44717,17,training,2,15.0,training-17
2021-07-21,44717,17,training,3,16.0,training-17
2021-07-22,44717,17,training,4,16.0,training-17
2021-07-23,44717,17,training,5,21.0,training-17
2021-07-24,44717,17,training,6,21.0,training-17
2021-07-29,44717,17,training,4,18.0,training-17
2021-07-30,44717,17,training,5,20.0,training-17
2021-07-31,44717,17,training,6,21.0,training-17
2021-08-10,44717,17,training,2,16.0,training-17
2021-08-12,44717,17,training,4,18.0,training-17
2021-08-13,44717,17,training,5,18.0,training-17
2021-08-14,44717,17,training,6,20.0,training-17
2021-08-18,44717,17,training,3,23.5,training-17
2021-10-29,44717,17,training,5,0.0,training-17
2021-10-30,44717,17,training,6,0.0,training-17
2021-10-31,44717,17,training,7,0.0,training-17
2021-11-16,44717,17,training,4,6.0,training-17
2021-11-18,44717,17,training,4,6.0,training-17
2021-11-20,44717,17,training,6,6.0,training-17
2021-11-21,44717,17,training,7,9.0,training-17
2021-11-22,44717,17,training,1,9.0,training-17
2021-11-23,44717,17,training,4,12.0,training-17
2021-11-25,44717,17,training,4,8.0,training-17
2021-11-26,44717,17,training,5,10.0,training-17
2021-11-28,44717,17,training,7,15.0,training-17
2021-11-29,44717,17,training,2,23.0,training-17
2021-11-30,44717,17,training,2,12.0,training-17
2021-12-02,44717,17,training,4,15.0,training-17
2021-12-04,44717,17,training,6,20.333333333333332,training-17
2021-12-06,44717,17,training,1,18.0,training-17
2021-12-07,44717,17,training,2,15.5,training-17
2022-01-04,44717,17,training,2,6.0,training-17
2022-01-05,44717,17,training,3,13.333333333333334,training-17
